2017-04-02 17:06:36 startup archives unpack
2017-03-08 15:17:35 status half-installed linux-generic:amd64 3.13.0.110.118
2017-03-08 15:17:35 status unpacked linux-generic:amd64 3.13.0.112.120
2017-03-08 15:17:35 status unpacked linux-generic:amd64 3.13.0.112.120
2017-03-08 15:17:35 upgrade linux-image-generic:amd64 3.13.0.110.118 3.13.0.112.120
2017-03-08 15:17:35 status half-configured linux-image-generic:amd64 3.13.0.110.118
2017-03-08 15:17:35 status unpacked linux-image-generic:amd64 3.13.0.110.118
2017-03-08 15:17:35 status half-installed linux-image-generic:amd64 3.13.0.110.118
2017-03-08 15:17:35 status half-installed linux-image-generic:amd64 3.13.0.110.118
2017-03-08 15:17:35 status unpacked linux-image-generic:amd64 3.13.0.112.120
2017-03-08 15:17:35 status unpacked linux-image-generic:amd64 3.13.0.112.120
2017-03-08 15:17:35 install linux-headers-3.13.0-112:all <none> 3.13.0-112.159
2017-03-08 15:17:35 status half-installed linux-headers-3.13.0-112:all 3.13.0-112.159
2017-03-08 15:17:39 status unpacked linux-headers-3.13.0-112:all 3.13.0-112.159
2017-03-08 15:17:39 status unpacked linux-headers-3.13.0-112:all 3.13.0-112.159
2017-03-08 15:17:39 install linux-headers-3.13.0-112-generic:amd64 <none> 3.13.0-112.159
2017-03-08 15:17:39 status half-installed linux-headers-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:40 status unpacked linux-headers-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:40 status unpacked linux-headers-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:40 upgrade linux-headers-generic:amd64 3.13.0.110.118 3.13.0.112.120
2017-03-08 15:17:40 status half-configured linux-headers-generic:amd64 3.13.0.110.118
2017-03-08 15:17:40 status unpacked linux-headers-generic:amd64 3.13.0.110.118
2017-03-08 15:17:40 status half-installed linux-headers-generic:amd64 3.13.0.110.118
2017-03-08 15:17:41 status half-installed linux-headers-generic:amd64 3.13.0.110.118
2017-03-08 15:17:41 status unpacked linux-headers-generic:amd64 3.13.0.112.120
2017-03-08 15:17:41 status unpacked linux-headers-generic:amd64 3.13.0.112.120
2017-03-08 15:17:41 upgrade linux-libc-dev:amd64 3.13.0-110.157 3.13.0-112.159
2017-03-08 15:17:41 status half-configured linux-libc-dev:amd64 3.13.0-110.157
2017-03-08 15:17:41 status unpacked linux-libc-dev:amd64 3.13.0-110.157
2017-03-08 15:17:41 status half-installed linux-libc-dev:amd64 3.13.0-110.157
2017-03-08 15:17:41 status half-installed linux-libc-dev:amd64 3.13.0-110.157
2017-03-08 15:17:41 status unpacked linux-libc-dev:amd64 3.13.0-112.159
2017-03-08 15:17:41 status unpacked linux-libc-dev:amd64 3.13.0-112.159
2017-03-08 15:17:41 upgrade linux-tools-common:all 3.13.0-110.157 3.13.0-112.159
2017-03-08 15:17:41 status half-configured linux-tools-common:all 3.13.0-110.157
2017-03-08 15:17:41 status unpacked linux-tools-common:all 3.13.0-110.157
2017-03-08 15:17:41 status half-installed linux-tools-common:all 3.13.0-110.157
2017-03-08 15:17:41 status half-installed linux-tools-common:all 3.13.0-110.157
2017-03-08 15:17:41 status unpacked linux-tools-common:all 3.13.0-112.159
2017-03-08 15:17:41 status unpacked linux-tools-common:all 3.13.0-112.159
2017-03-08 15:17:41 install linux-tools-3.13.0-112:amd64 <none> 3.13.0-112.159
2017-03-08 15:17:41 status half-installed linux-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:17:41 status unpacked linux-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:17:41 status unpacked linux-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:17:41 install linux-tools-3.13.0-112-generic:amd64 <none> 3.13.0-112.159
2017-03-08 15:17:41 status half-installed linux-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:41 status unpacked linux-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:41 status unpacked linux-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:41 upgrade linux-tools-generic:amd64 3.13.0.110.118 3.13.0.112.120
2017-03-08 15:17:41 status half-configured linux-tools-generic:amd64 3.13.0.110.118
2017-03-08 15:17:41 status unpacked linux-tools-generic:amd64 3.13.0.110.118
2017-03-08 15:17:41 status half-installed linux-tools-generic:amd64 3.13.0.110.118
2017-03-08 15:17:41 status half-installed linux-tools-generic:amd64 3.13.0.110.118
2017-03-08 15:17:41 status unpacked linux-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:17:41 status unpacked linux-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:17:41 upgrade do-agent:amd64 0.4.7 0.4.10
2017-03-08 15:17:41 status half-configured do-agent:amd64 0.4.7
2017-03-08 15:17:41 status unpacked do-agent:amd64 0.4.7
2017-03-08 15:17:41 status half-installed do-agent:amd64 0.4.7
2017-03-08 15:17:41 status half-installed do-agent:amd64 0.4.7
2017-03-08 15:17:41 status half-installed do-agent:amd64 0.4.7
2017-03-08 15:17:41 status unpacked do-agent:amd64 0.4.10
2017-03-08 15:17:41 status unpacked do-agent:amd64 0.4.10
2017-03-08 15:17:41 trigproc man-db:amd64 2.6.7.1-1ubuntu1 2.6.7.1-1ubuntu1
2017-03-08 15:17:41 status half-configured man-db:amd64 2.6.7.1-1ubuntu1
2017-03-08 15:17:42 status installed man-db:amd64 2.6.7.1-1ubuntu1
2017-03-08 15:17:42 trigproc ureadahead:amd64 0.100.0-16 0.100.0-16
2017-03-08 15:17:42 status half-configured ureadahead:amd64 0.100.0-16
2017-03-08 15:17:42 status installed ureadahead:amd64 0.100.0-16
2017-03-08 15:17:42 startup packages configure
2017-03-08 15:17:42 configure linux-image-3.13.0-112-generic:amd64 3.13.0-112.159 <none>
2017-03-08 15:17:42 status unpacked linux-image-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:42 status half-configured linux-image-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:55 status installed linux-image-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:55 configure linux-cloud-tools-common:all 3.13.0-112.159 <none>
2017-03-08 15:17:55 status unpacked linux-cloud-tools-common:all 3.13.0-112.159
2017-03-08 15:17:55 status unpacked linux-cloud-tools-common:all 3.13.0-112.159
2017-03-08 15:17:55 status unpacked linux-cloud-tools-common:all 3.13.0-112.159
2017-03-08 15:17:55 status unpacked linux-cloud-tools-common:all 3.13.0-112.159
2017-03-08 15:17:55 status half-configured linux-cloud-tools-common:all 3.13.0-112.159
2017-03-08 15:17:56 status installed linux-cloud-tools-common:all 3.13.0-112.159
2017-03-08 15:17:56 configure linux-cloud-tools-3.13.0-112:amd64 3.13.0-112.159 <none>
2017-03-08 15:17:56 status unpacked linux-cloud-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:17:56 status half-configured linux-cloud-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:17:56 status installed linux-cloud-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:17:56 configure linux-cloud-tools-3.13.0-112-generic:amd64 3.13.0-112.159 <none>
2017-03-08 15:17:56 status unpacked linux-cloud-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:56 status half-configured linux-cloud-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:56 status installed linux-cloud-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:56 configure linux-cloud-tools-generic:amd64 3.13.0.112.120 <none>
2017-03-08 15:17:56 status unpacked linux-cloud-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:17:56 status half-configured linux-cloud-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:17:56 status installed linux-cloud-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:17:56 configure linux-image-extra-3.13.0-112-generic:amd64 3.13.0-112.159 <none>
2017-03-08 15:17:56 status unpacked linux-image-extra-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:17:56 status half-configured linux-image-extra-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 status installed linux-image-extra-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 configure linux-image-generic:amd64 3.13.0.112.120 <none>
2017-03-08 15:18:07 status unpacked linux-image-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status half-configured linux-image-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status installed linux-image-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 configure linux-headers-3.13.0-112:all 3.13.0-112.159 <none>
2017-03-08 15:18:07 status unpacked linux-headers-3.13.0-112:all 3.13.0-112.159
2017-03-08 15:18:07 status half-configured linux-headers-3.13.0-112:all 3.13.0-112.159
2017-03-08 15:18:07 status installed linux-headers-3.13.0-112:all 3.13.0-112.159
2017-03-08 15:18:07 configure linux-headers-3.13.0-112-generic:amd64 3.13.0-112.159 <none>
2017-03-08 15:18:07 status unpacked linux-headers-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 status half-configured linux-headers-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 status installed linux-headers-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 configure linux-headers-generic:amd64 3.13.0.112.120 <none>
2017-03-08 15:18:07 status unpacked linux-headers-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status half-configured linux-headers-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status installed linux-headers-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 configure linux-generic:amd64 3.13.0.112.120 <none>
2017-03-08 15:18:07 status unpacked linux-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status half-configured linux-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status installed linux-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 configure linux-libc-dev:amd64 3.13.0-112.159 <none>
2017-03-08 15:18:07 status unpacked linux-libc-dev:amd64 3.13.0-112.159
2017-03-08 15:18:07 status half-configured linux-libc-dev:amd64 3.13.0-112.159
2017-03-08 15:18:07 status installed linux-libc-dev:amd64 3.13.0-112.159
2017-03-08 15:18:07 configure linux-tools-common:all 3.13.0-112.159 <none>
2017-03-08 15:18:07 status unpacked linux-tools-common:all 3.13.0-112.159
2017-03-08 15:18:07 status half-configured linux-tools-common:all 3.13.0-112.159
2017-03-08 15:18:07 status installed linux-tools-common:all 3.13.0-112.159
2017-03-08 15:18:07 configure linux-tools-3.13.0-112:amd64 3.13.0-112.159 <none>
2017-03-08 15:18:07 status unpacked linux-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:18:07 status half-configured linux-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:18:07 status installed linux-tools-3.13.0-112:amd64 3.13.0-112.159
2017-03-08 15:18:07 configure linux-tools-3.13.0-112-generic:amd64 3.13.0-112.159 <none>
2017-03-08 15:18:07 status unpacked linux-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 status half-configured linux-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 status installed linux-tools-3.13.0-112-generic:amd64 3.13.0-112.159
2017-03-08 15:18:07 configure linux-tools-generic:amd64 3.13.0.112.120 <none>
2017-03-08 15:18:07 status unpacked linux-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status half-configured linux-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 status installed linux-tools-generic:amd64 3.13.0.112.120
2017-03-08 15:18:07 configure do-agent:amd64 0.4.10 <none>
2017-03-08 15:18:07 status unpacked do-agent:amd64 0.4.10
2017-03-08 15:18:07 status unpacked do-agent:amd64 0.4.10
2017-03-08 15:18:07 status half-configured do-agent:amd64 0.4.10
2017-03-08 15:18:07 status installed do-agent:amd64 0.4.10
2017-03-08 15:18:13 startup packages remove
2017-03-08 15:18:13 status installed linux-cloud-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 remove linux-cloud-tools-3.13.0-110-generic:amd64 3.13.0-110.157 <none>
2017-03-08 15:18:13 status half-configured linux-cloud-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 status half-installed linux-cloud-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 status config-files linux-cloud-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 status config-files linux-cloud-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 status config-files linux-cloud-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 status not-installed linux-cloud-tools-3.13.0-110-generic:amd64 <none>
2017-03-08 15:18:13 status installed linux-cloud-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:13 remove linux-cloud-tools-3.13.0-110:amd64 3.13.0-110.157 <none>
2017-03-08 15:18:13 status half-configured linux-cloud-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:13 status half-installed linux-cloud-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:13 status config-files linux-cloud-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:13 status config-files linux-cloud-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:13 status config-files linux-cloud-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:13 status not-installed linux-cloud-tools-3.13.0-110:amd64 <none>
2017-03-08 15:18:13 status installed linux-headers-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 remove linux-headers-3.13.0-110-generic:amd64 3.13.0-110.157 <none>
2017-03-08 15:18:13 status half-configured linux-headers-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:13 status half-installed linux-headers-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:14 status config-files linux-headers-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:14 status config-files linux-headers-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:14 status config-files linux-headers-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:14 status not-installed linux-headers-3.13.0-110-generic:amd64 <none>
2017-03-08 15:18:14 status installed linux-headers-3.13.0-110:all 3.13.0-110.157
2017-03-08 15:18:14 remove linux-headers-3.13.0-110:all 3.13.0-110.157 <none>
2017-03-08 15:18:14 status half-configured linux-headers-3.13.0-110:all 3.13.0-110.157
2017-03-08 15:18:14 status half-installed linux-headers-3.13.0-110:all 3.13.0-110.157
2017-03-08 15:18:15 status config-files linux-headers-3.13.0-110:all 3.13.0-110.157
2017-03-08 15:18:15 status config-files linux-headers-3.13.0-110:all 3.13.0-110.157
2017-03-08 15:18:15 status config-files linux-headers-3.13.0-110:all 3.13.0-110.157
2017-03-08 15:18:15 status not-installed linux-headers-3.13.0-110:all <none>
2017-03-08 15:18:15 status installed linux-image-extra-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:15 remove linux-image-extra-3.13.0-110-generic:amd64 3.13.0-110.157 <none>
2017-03-08 15:18:15 status half-configured linux-image-extra-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:15 status half-installed linux-image-extra-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:21 status config-files linux-image-extra-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:21 status config-files linux-image-extra-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:21 status installed linux-image-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:21 remove linux-image-3.13.0-110-generic:amd64 3.13.0-110.157 <none>
2017-03-08 15:18:21 status half-configured linux-image-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:21 status half-installed linux-image-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-image-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-image-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status installed linux-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 remove linux-tools-3.13.0-110-generic:amd64 3.13.0-110.157 <none>
2017-03-08 15:18:22 status half-configured linux-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status half-installed linux-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-tools-3.13.0-110-generic:amd64 3.13.0-110.157
2017-03-08 15:18:22 status not-installed linux-tools-3.13.0-110-generic:amd64 <none>
2017-03-08 15:18:22 status installed linux-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:22 remove linux-tools-3.13.0-110:amd64 3.13.0-110.157 <none>
2017-03-08 15:18:22 status half-configured linux-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:22 status half-installed linux-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:22 status config-files linux-tools-3.13.0-110:amd64 3.13.0-110.157
2017-03-08 15:18:22 status not-installed linux-tools-3.13.0-110:amd64 <none>
2017-03-09 22:35:58 startup archives unpack
2017-03-09 22:35:59 upgrade libarchive13:amd64 3.1.2-7ubuntu2.3 3.1.2-7ubuntu2.4
2017-03-09 22:35:59 status half-configured libarchive13:amd64 3.1.2-7ubuntu2.3
2017-03-09 22:35:59 status unpacked libarchive13:amd64 3.1.2-7ubuntu2.3
2017-03-09 22:35:59 status half-installed libarchive13:amd64 3.1.2-7ubuntu2.3
2017-03-09 22:35:59 status half-installed libarchive13:amd64 3.1.2-7ubuntu2.3
2017-03-09 22:35:59 status unpacked libarchive13:amd64 3.1.2-7ubuntu2.4
2017-03-09 22:35:59 status unpacked libarchive13:amd64 3.1.2-7ubuntu2.4
2017-03-09 22:35:59 startup packages configure
2017-03-09 22:35:59 configure libarchive13:amd64 3.1.2-7ubuntu2.4 <none>
2017-03-09 22:35:59 status unpacked libarchive13:amd64 3.1.2-7ubuntu2.4
2017-03-09 22:35:59 status half-configured libarchive13:amd64 3.1.2-7ubuntu2.4
2017-03-09 22:35:59 status installed libarchive13:amd64 3.1.2-7ubuntu2.4
2017-03-09 22:35:59 status triggers-pending libc-bin:amd64 2.19-0ubuntu6.9
2017-03-09 22:35:59 trigproc libc-bin:amd64 2.19-0ubuntu6.9 <none>
2017-03-09 22:35:59 status half-configured libc-bin:amd64 2.19-0ubuntu6.9
2017-03-09 22:35:59 status installed libc-bin:amd64 2.19-0ubuntu6.9
2017-03-13 15:55:16 startup archives unpack
2017-03-13 15:55:17 install libgssglue1:amd64 <none> 0.4-2ubuntu1
2017-03-13 15:55:17 status half-installed libgssglue1:amd64 0.4-2ubuntu1
2017-03-13 15:55:17 status unpacked libgssglue1:amd64 0.4-2ubuntu1
2017-03-13 15:55:17 status unpacked libgssglue1:amd64 0.4-2ubuntu1
2017-03-13 15:55:17 install libnfsidmap2:amd64 <none> 0.25-5
2017-03-13 15:55:17 status half-installed libnfsidmap2:amd64 0.25-5
2017-03-13 15:55:17 status triggers-pending man-db:amd64 2.6.7.1-1ubuntu1
2017-03-13 15:55:17 status unpacked libnfsidmap2:amd64 0.25-5
2017-03-13 15:55:17 status unpacked libnfsidmap2:amd64 0.25-5
2017-03-13 15:55:17 install libtirpc1:amd64 <none> 0.2.2-5ubuntu2
2017-03-13 15:55:17 status half-installed libtirpc1:amd64 0.2.2-5ubuntu2
2017-03-13 15:55:17 status unpacked libtirpc1:amd64 0.2.2-5ubuntu2
2017-03-13 15:55:17 status unpacked libtirpc1:amd64 0.2.2-5ubuntu2
2017-03-13 15:55:17 install keyutils:amd64 <none> 1.5.6-1
2017-03-13 15:55:17 status half-installed keyutils:amd64 1.5.6-1
2017-03-13 15:55:17 status unpacked keyutils:amd64 1.5.6-1
2017-03-13 15:55:17 status unpacked keyutils:amd64 1.5.6-1
2017-03-13 15:55:17 install rpcbind:amd64 <none> 0.2.1-2ubuntu2.2
2017-03-13 15:55:17 status half-installed rpcbind:amd64 0.2.1-2ubuntu2.2
2017-03-13 15:55:17 status triggers-pending ureadahead:amd64 0.100.0-16
2017-03-13 15:55:17 status half-installed rpcbind:amd64 0.2.1-2ubuntu2.2
2017-03-13 15:55:17 status triggers-pending ureadahead:amd64 0.100.0-16
2017-03-13 15:55:17 status unpacked rpcbind:amd64 0.2.1-2ubuntu2.2
2017-03-13 15:55:17 status unpacked rpcbind:amd64 0.2.1-2ubuntu2.2
2017-03-13 15:55:17 install nfs-common:amd64 <none> 1:1.2.8-6ubuntu1.2
2017-03-13 15:55:17 status half-installed nfs-common:amd64 1:1.2.8-6ubuntu1.2
2017-03-13 15:55:17 status half-installed nfs-common:amd64 1:1.2.8-6ubuntu1.2
2017-03-13 15:55:17 status unpacked nfs-common:amd64 1:1.2.8-6ubuntu1.2
2017-03-13 15:55:17 status unpacked nfs-common:amd64 1:1.2.8-6ubuntu1.2
2017-03-13 15:55:17 trigproc man-db:amd64 2.6.7.1-1ubuntu1 2.6.7.1-1ubuntu1
2017-03-13 15:55:17 status half-configured man-db:amd64 2.6.7.1-1ubuntu1
2017-03-13 15:55:18 status installed man-db:amd64 2.6.7.1-1ubuntu1
2017-03-13 15:55:18 trigproc ureadahead:amd64 0.100.0-16 0.100.0-16
2017-03-13 15:55:18 status half-configured ureadahead:amd64 0.100.0-16
2017-03-13 15:55:18 status installed ureadahead:amd64 0.100.0-16
2017-03-13 15:55:18 startup packages configure
2017-03-13 15:55:18 configure libgssglue1:amd64 0.4-2ubuntu1 <none>
2017-03-13 15:55:18 status unpacked libgssglue1:amd64 0.4-2ubuntu1
2017-03-13 15:55:18 status unpacked libgssglue1:amd64 0.4-2ubuntu1
2017-03-13 15:55:18 status half-configured libgssglue1:amd64 0.4-2ubuntu1
2017-03-13 15:55:18 status installed libgssglue1:amd64 0.4-2ubuntu1
